"Time"	"Function"	"Ncol"	"Nrow"	"Type"
69492365	"loop"	1000	10000	"matrix"
60426101	"loop"	1000	10000	"matrix"
68939573	"loop"	1000	10000	"matrix"
209301210	"apply"	1000	10000	"matrix"
213784127	"apply"	1000	10000	"matrix"
65466193	"loop"	1000	10000	"matrix"
234364169	"apply"	1000	10000	"matrix"
57278903	"loop"	1000	10000	"matrix"
14337153	"colSums"	1000	10000	"matrix"
14121697	"colSums"	1000	10000	"matrix"
63838281	"loop"	1000	10000	"matrix"
65781365	"loop"	1000	10000	"matrix"
228334338	"apply"	1000	10000	"matrix"
15543738	"colSums"	1000	10000	"matrix"
56435374	"loop"	1000	10000	"matrix"
16302997	"colSums"	1000	10000	"matrix"
15224530	"colSums"	1000	10000	"matrix"
206656556	"apply"	1000	10000	"matrix"
15909271	"colSums"	1000	10000	"matrix"
17062806	"colSums"	1000	10000	"matrix"
54502392	"loop"	1000	10000	"matrix"
54267515	"loop"	1000	10000	"matrix"
47126529	"loop"	1000	10000	"matrix"
206003039	"apply"	1000	10000	"matrix"
51800563	"loop"	1000	10000	"matrix"
15250894	"colSums"	1000	10000	"matrix"
216947072	"apply"	1000	10000	"matrix"
16114091	"colSums"	1000	10000	"matrix"
15693240	"colSums"	1000	10000	"matrix"
58630651	"loop"	1000	10000	"matrix"
57924208	"loop"	1000	10000	"matrix"
59201986	"loop"	1000	10000	"matrix"
221758125	"apply"	1000	10000	"matrix"
64311000	"loop"	1000	10000	"matrix"
212060710	"apply"	1000	10000	"matrix"
14985967	"colSums"	1000	10000	"matrix"
15162894	"colSums"	1000	10000	"matrix"
58924940	"loop"	1000	10000	"matrix"
57179247	"loop"	1000	10000	"matrix"
215552053	"apply"	1000	10000	"matrix"
14288287	"colSums"	1000	10000	"matrix"
205307949	"apply"	1000	10000	"matrix"
67599132	"loop"	1000	10000	"matrix"
56550699	"loop"	1000	10000	"matrix"
16588430	"colSums"	1000	10000	"matrix"
15120264	"colSums"	1000	10000	"matrix"
16464917	"colSums"	1000	10000	"matrix"
216309573	"apply"	1000	10000	"matrix"
230426390	"apply"	1000	10000	"matrix"
202047733	"apply"	1000	10000	"matrix"
222752405	"apply"	1000	10000	"matrix"
65447929	"loop"	1000	10000	"matrix"
218480338	"apply"	1000	10000	"matrix"
226389919	"apply"	1000	10000	"matrix"
199350725	"apply"	1000	10000	"matrix"
14873776	"colSums"	1000	10000	"matrix"
52149123	"loop"	1000	10000	"matrix"
53417842	"loop"	1000	10000	"matrix"
13950991	"colSums"	1000	10000	"matrix"
14749578	"colSums"	1000	10000	"matrix"
57638561	"loop"	1000	10000	"matrix"
16243281	"colSums"	1000	10000	"matrix"
207284899	"apply"	1000	10000	"matrix"
15651139	"colSums"	1000	10000	"matrix"
59122364	"loop"	1000	10000	"matrix"
14146935	"colSums"	1000	10000	"matrix"
63252825	"loop"	1000	10000	"matrix"
210311922	"apply"	1000	10000	"matrix"
63917952	"loop"	1000	10000	"matrix"
16105807	"colSums"	1000	10000	"matrix"
16256999	"colSums"	1000	10000	"matrix"
14974236	"colSums"	1000	10000	"matrix"
223875814	"apply"	1000	10000	"matrix"
59419271	"loop"	1000	10000	"matrix"
230529825	"apply"	1000	10000	"matrix"
14815302	"colSums"	1000	10000	"matrix"
238158483	"apply"	1000	10000	"matrix"
16449025	"colSums"	1000	10000	"matrix"
57273210	"loop"	1000	10000	"matrix"
14331613	"colSums"	1000	10000	"matrix"
62942179	"loop"	1000	10000	"matrix"
212071455	"apply"	1000	10000	"matrix"
14101119	"colSums"	1000	10000	"matrix"
16032658	"colSums"	1000	10000	"matrix"
192117248	"apply"	1000	10000	"matrix"
15389756	"colSums"	1000	10000	"matrix"
205120542	"apply"	1000	10000	"matrix"
14935990	"colSums"	1000	10000	"matrix"
58019445	"loop"	1000	10000	"matrix"
209539336	"apply"	1000	10000	"matrix"
14604320	"colSums"	1000	10000	"matrix"
58625641	"loop"	1000	10000	"matrix"
16220082	"colSums"	1000	10000	"matrix"
207816809	"apply"	1000	10000	"matrix"
14366300	"colSums"	1000	10000	"matrix"
237790214	"apply"	1000	10000	"matrix"
58823185	"loop"	1000	10000	"matrix"
15449572	"colSums"	1000	10000	"matrix"
59152226	"loop"	1000	10000	"matrix"
54936796	"loop"	1000	10000	"matrix"
14705923	"colSums"	1000	10000	"matrix"
207783579	"apply"	1000	10000	"matrix"
58375245	"loop"	1000	10000	"matrix"
50503587	"loop"	1000	10000	"matrix"
14725271	"colSums"	1000	10000	"matrix"
14630584	"colSums"	1000	10000	"matrix"
14444307	"colSums"	1000	10000	"matrix"
45821097	"loop"	1000	10000	"matrix"
48208228	"loop"	1000	10000	"matrix"
214084241	"apply"	1000	10000	"matrix"
57158142	"loop"	1000	10000	"matrix"
13891873	"colSums"	1000	10000	"matrix"
62465501	"loop"	1000	10000	"matrix"
15180863	"colSums"	1000	10000	"matrix"
16621348	"colSums"	1000	10000	"matrix"
16995121	"colSums"	1000	10000	"matrix"
215711065	"apply"	1000	10000	"matrix"
15173321	"colSums"	1000	10000	"matrix"
201572401	"apply"	1000	10000	"matrix"
194088622	"apply"	1000	10000	"matrix"
56151105	"loop"	1000	10000	"matrix"
15049539	"colSums"	1000	10000	"matrix"
57900926	"loop"	1000	10000	"matrix"
88831641	"loop"	1000	10000	"matrix"
245401482	"apply"	1000	10000	"matrix"
208200733	"apply"	1000	10000	"matrix"
214663342	"apply"	1000	10000	"matrix"
55642279	"loop"	1000	10000	"matrix"
62462354	"loop"	1000	10000	"matrix"
57908014	"loop"	1000	10000	"matrix"
231394827	"apply"	1000	10000	"matrix"
59221366	"loop"	1000	10000	"matrix"
16841663	"colSums"	1000	10000	"matrix"
61914528	"loop"	1000	10000	"matrix"
15427000	"colSums"	1000	10000	"matrix"
209436787	"apply"	1000	10000	"matrix"
52981171	"loop"	1000	10000	"matrix"
13764562	"colSums"	1000	10000	"matrix"
15080428	"colSums"	1000	10000	"matrix"
15083121	"colSums"	1000	10000	"matrix"
68567878	"loop"	1000	10000	"matrix"
67199597	"loop"	1000	10000	"matrix"
57747057	"loop"	1000	10000	"matrix"
244300212	"apply"	1000	10000	"matrix"
72030908	"loop"	1000	10000	"matrix"
239733324	"apply"	1000	10000	"matrix"
237486675	"apply"	1000	10000	"matrix"
15892111	"colSums"	1000	10000	"matrix"
14937967	"colSums"	1000	10000	"matrix"
53700363	"loop"	1000	10000	"matrix"
222801060	"apply"	1000	10000	"matrix"
16752894	"colSums"	1000	10000	"matrix"
66699651	"loop"	1000	10000	"matrix"
192682190	"apply"	1000	10000	"matrix"
202604407	"apply"	1000	10000	"matrix"
205934441	"apply"	1000	10000	"matrix"
61313195	"loop"	1000	10000	"matrix"
15274029	"colSums"	1000	10000	"matrix"
230913859	"apply"	1000	10000	"matrix"
16613741	"colSums"	1000	10000	"matrix"
15434352	"colSums"	1000	10000	"matrix"
212909067	"apply"	1000	10000	"matrix"
15332979	"colSums"	1000	10000	"matrix"
61587102	"loop"	1000	10000	"matrix"
54883250	"loop"	1000	10000	"matrix"
14821059	"colSums"	1000	10000	"matrix"
198341508	"apply"	1000	10000	"matrix"
64272293	"loop"	1000	10000	"matrix"
52964862	"loop"	1000	10000	"matrix"
211846409	"apply"	1000	10000	"matrix"
15635758	"colSums"	1000	10000	"matrix"
209496272	"apply"	1000	10000	"matrix"
14533617	"colSums"	1000	10000	"matrix"
209480663	"apply"	1000	10000	"matrix"
192729117	"apply"	1000	10000	"matrix"
13807453	"colSums"	1000	10000	"matrix"
14348904	"colSums"	1000	10000	"matrix"
218300436	"apply"	1000	10000	"matrix"
55970135	"loop"	1000	10000	"matrix"
64069144	"loop"	1000	10000	"matrix"
16257812	"colSums"	1000	10000	"matrix"
58756843	"loop"	1000	10000	"matrix"
214903890	"apply"	1000	10000	"matrix"
211352519	"apply"	1000	10000	"matrix"
211703334	"apply"	1000	10000	"matrix"
202380369	"apply"	1000	10000	"matrix"
15563409	"colSums"	1000	10000	"matrix"
16064864	"colSums"	1000	10000	"matrix"
15212912	"colSums"	1000	10000	"matrix"
14919631	"colSums"	1000	10000	"matrix"
55652507	"loop"	1000	10000	"matrix"
59821713	"loop"	1000	10000	"matrix"
205533499	"apply"	1000	10000	"matrix"
60089898	"loop"	1000	10000	"matrix"
54259006	"loop"	1000	10000	"matrix"
16011827	"colSums"	1000	10000	"matrix"
55888893	"loop"	1000	10000	"matrix"
14858346	"colSums"	1000	10000	"matrix"
15329916	"colSums"	1000	10000	"matrix"
184439411	"apply"	1000	10000	"matrix"
15857115	"colSums"	1000	10000	"matrix"
51609605	"loop"	1000	10000	"matrix"
183210674	"apply"	1000	10000	"matrix"
174779410	"apply"	1000	10000	"matrix"
57919250	"loop"	1000	10000	"matrix"
245527802	"apply"	1000	10000	"matrix"
66204946	"loop"	1000	10000	"matrix"
243034285	"apply"	1000	10000	"matrix"
63743250	"loop"	1000	10000	"matrix"
16571152	"colSums"	1000	10000	"matrix"
57793375	"loop"	1000	10000	"matrix"
219276122	"apply"	1000	10000	"matrix"
242253494	"apply"	1000	10000	"matrix"
14833262	"colSums"	1000	10000	"matrix"
57512582	"loop"	1000	10000	"matrix"
14908040	"colSums"	1000	10000	"matrix"
218014433	"apply"	1000	10000	"matrix"
220562266	"apply"	1000	10000	"matrix"
16850676	"colSums"	1000	10000	"matrix"
55652837	"loop"	1000	10000	"matrix"
239215710	"apply"	1000	10000	"matrix"
14743897	"colSums"	1000	10000	"matrix"
226863682	"apply"	1000	10000	"matrix"
67993393	"loop"	1000	10000	"matrix"
15156299	"colSums"	1000	10000	"matrix"
15360556	"colSums"	1000	10000	"matrix"
48639908	"loop"	1000	10000	"matrix"
210470596	"apply"	1000	10000	"matrix"
55826803	"loop"	1000	10000	"matrix"
209813549	"apply"	1000	10000	"matrix"
14182967	"colSums"	1000	10000	"matrix"
214191864	"apply"	1000	10000	"matrix"
214867650	"apply"	1000	10000	"matrix"
215707924	"apply"	1000	10000	"matrix"
60298286	"loop"	1000	10000	"matrix"
211484558	"apply"	1000	10000	"matrix"
15316873	"colSums"	1000	10000	"matrix"
52173110	"loop"	1000	10000	"matrix"
212598017	"apply"	1000	10000	"matrix"
14923851	"colSums"	1000	10000	"matrix"
206389491	"apply"	1000	10000	"matrix"
63329370	"loop"	1000	10000	"matrix"
59829981	"loop"	1000	10000	"matrix"
58851898	"loop"	1000	10000	"matrix"
64245893	"loop"	1000	10000	"matrix"
13323464	"colSums"	1000	10000	"matrix"
201605336	"apply"	1000	10000	"matrix"
15811186	"colSums"	1000	10000	"matrix"
66434920	"loop"	1000	10000	"matrix"
62190068	"loop"	1000	10000	"matrix"
66546519	"loop"	1000	10000	"matrix"
62083196	"loop"	1000	10000	"matrix"
65464038	"loop"	1000	10000	"matrix"
55108141	"loop"	1000	10000	"matrix"
227273858	"apply"	1000	10000	"matrix"
55536167	"loop"	1000	10000	"matrix"
58130431	"loop"	1000	10000	"matrix"
61590411	"loop"	1000	10000	"matrix"
60873569	"loop"	1000	10000	"matrix"
14140824	"colSums"	1000	10000	"matrix"
15461564	"colSums"	1000	10000	"matrix"
14360685	"colSums"	1000	10000	"matrix"
62014871	"loop"	1000	10000	"matrix"
15607680	"colSums"	1000	10000	"matrix"
205193491	"apply"	1000	10000	"matrix"
56835244	"loop"	1000	10000	"matrix"
58649731	"loop"	1000	10000	"matrix"
64284091	"loop"	1000	10000	"matrix"
14217425	"colSums"	1000	10000	"matrix"
16732840	"colSums"	1000	10000	"matrix"
209656352	"apply"	1000	10000	"matrix"
64817453	"loop"	1000	10000	"matrix"
216641696	"apply"	1000	10000	"matrix"
56610796	"loop"	1000	10000	"matrix"
52083385	"loop"	1000	10000	"matrix"
51267512	"loop"	1000	10000	"matrix"
15134866	"colSums"	1000	10000	"matrix"
53092067	"loop"	1000	10000	"matrix"
53175683	"loop"	1000	10000	"matrix"
15667051	"colSums"	1000	10000	"matrix"
211220994	"apply"	1000	10000	"matrix"
14406996	"colSums"	1000	10000	"matrix"
53352394	"loop"	1000	10000	"matrix"
69434903	"loop"	1000	10000	"matrix"
57938465	"loop"	1000	10000	"matrix"
228292004	"apply"	1000	10000	"matrix"
60753783	"loop"	1000	10000	"matrix"
53316289	"loop"	1000	10000	"matrix"
16186159	"colSums"	1000	10000	"matrix"
14678534	"colSums"	1000	10000	"matrix"
14646262	"colSums"	1000	10000	"matrix"
16355659	"colSums"	1000	10000	"matrix"
53799273	"loop"	1000	10000	"matrix"
63807965	"loop"	1000	10000	"matrix"
14268300	"colSums"	1000	10000	"matrix"
60031228	"loop"	1000	10000	"matrix"
213593373	"apply"	1000	10000	"matrix"
62407032	"loop"	1000	10000	"matrix"
212469057	"apply"	1000	10000	"matrix"
16112761	"colSums"	1000	10000	"matrix"
60648405	"loop"	1000	10000	"matrix"
199268210	"apply"	1000	10000	"matrix"
51665212	"loop"	1000	10000	"matrix"
53721845	"loop"	1000	10000	"matrix"
14517130	"colSums"	1000	10000	"matrix"
61109681	"loop"	1000	10000	"matrix"
16613929	"colSums"	1000	10000	"matrix"
209299758	"apply"	1000	10000	"matrix"
216032417	"apply"	1000	10000	"matrix"
13125956	"colSums"	1000	10000	"matrix"
54036755	"loop"	1000	10000	"matrix"
15245137	"colSums"	1000	10000	"matrix"
49744719	"loop"	1000	10000	"matrix"
56135204	"loop"	1000	10000	"matrix"
15728834	"colSums"	1000	10000	"matrix"
201066954	"apply"	1000	10000	"matrix"
16081503	"colSums"	1000	10000	"matrix"
16593863	"colSums"	1000	10000	"matrix"
51964027	"loop"	1000	10000	"matrix"
201144691	"apply"	1000	10000	"matrix"
61797474	"loop"	1000	10000	"matrix"
63972983	"loop"	1000	10000	"matrix"
15668545	"colSums"	1000	10000	"matrix"
206859934	"apply"	1000	10000	"matrix"
14492846	"colSums"	1000	10000	"matrix"
17131831	"colSums"	1000	10000	"matrix"
52567274	"loop"	1000	10000	"matrix"
219064105	"apply"	1000	10000	"matrix"
15794563	"colSums"	1000	10000	"matrix"
224498363	"apply"	1000	10000	"matrix"
14971445	"colSums"	1000	10000	"matrix"
216312016	"apply"	1000	10000	"matrix"
216131352	"apply"	1000	10000	"matrix"
14982229	"colSums"	1000	10000	"matrix"
219666499	"apply"	1000	10000	"matrix"
204181500	"apply"	1000	10000	"matrix"
51151181	"loop"	1000	10000	"matrix"
48414871	"loop"	1000	10000	"matrix"
14647407	"colSums"	1000	10000	"matrix"
16062250	"colSums"	1000	10000	"matrix"
50293497	"loop"	1000	10000	"matrix"
57804688	"loop"	1000	10000	"matrix"
213279723	"apply"	1000	10000	"matrix"
61984498	"loop"	1000	10000	"matrix"
59553289	"loop"	1000	10000	"matrix"
59171331	"loop"	1000	10000	"matrix"
59259653	"loop"	1000	10000	"matrix"
52851240	"loop"	1000	10000	"matrix"
56495685	"loop"	1000	10000	"matrix"
205739323	"apply"	1000	10000	"matrix"
14430938	"colSums"	1000	10000	"matrix"
16324283	"colSums"	1000	10000	"matrix"
57353759	"loop"	1000	10000	"matrix"
16176158	"colSums"	1000	10000	"matrix"
207049044	"apply"	1000	10000	"matrix"
55228072	"loop"	1000	10000	"matrix"
223096477	"apply"	1000	10000	"matrix"
58188439	"loop"	1000	10000	"matrix"
209039019	"apply"	1000	10000	"matrix"
210648948	"apply"	1000	10000	"matrix"
53284220	"loop"	1000	10000	"matrix"
14747847	"colSums"	1000	10000	"matrix"
16550530	"colSums"	1000	10000	"matrix"
201236011	"apply"	1000	10000	"matrix"
14584335	"colSums"	1000	10000	"matrix"
228408142	"apply"	1000	10000	"matrix"
60874139	"loop"	1000	10000	"matrix"
16203556	"colSums"	1000	10000	"matrix"
195629994	"apply"	1000	10000	"matrix"
50917269	"loop"	1000	10000	"matrix"
188567718	"apply"	1000	10000	"matrix"
14906376	"colSums"	1000	10000	"matrix"
54630488	"loop"	1000	10000	"matrix"
13539860	"colSums"	1000	10000	"matrix"
65370172	"loop"	1000	10000	"matrix"
15942411	"colSums"	1000	10000	"matrix"
207810977	"apply"	1000	10000	"matrix"
14728315	"colSums"	1000	10000	"matrix"
61143719	"loop"	1000	10000	"matrix"
15637425	"colSums"	1000	10000	"matrix"
105532055	"loop"	1000	10000	"matrix"
16838747	"colSums"	1000	10000	"matrix"
15336106	"colSums"	1000	10000	"matrix"
58460316	"loop"	1000	10000	"matrix"
16208543	"colSums"	1000	10000	"matrix"
14945525	"colSums"	1000	10000	"matrix"
60539759	"loop"	1000	10000	"matrix"
14546170	"colSums"	1000	10000	"matrix"
15715139	"colSums"	1000	10000	"matrix"
58356419	"loop"	1000	10000	"matrix"
162557973	"apply"	1000	10000	"matrix"
153553786	"apply"	1000	10000	"matrix"
14892697	"colSums"	1000	10000	"matrix"
209677232	"apply"	1000	10000	"matrix"
13727795	"colSums"	1000	10000	"matrix"
16309940	"colSums"	1000	10000	"matrix"
15068953	"colSums"	1000	10000	"matrix"
16626498	"colSums"	1000	10000	"matrix"
13635487	"colSums"	1000	10000	"matrix"
15570875	"colSums"	1000	10000	"matrix"
60526017	"loop"	1000	10000	"matrix"
202285129	"apply"	1000	10000	"matrix"
68238053	"loop"	1000	10000	"matrix"
14703446	"colSums"	1000	10000	"matrix"
63677678	"loop"	1000	10000	"matrix"
53285563	"loop"	1000	10000	"matrix"
16003634	"colSums"	1000	10000	"matrix"
14565348	"colSums"	1000	10000	"matrix"
14048542	"colSums"	1000	10000	"matrix"
72294499	"loop"	1000	10000	"matrix"
206758300	"apply"	1000	10000	"matrix"
65919221	"loop"	1000	10000	"matrix"
207868689	"apply"	1000	10000	"matrix"
58459951	"loop"	1000	10000	"matrix"
52791844	"loop"	1000	10000	"matrix"
14857243	"colSums"	1000	10000	"matrix"
14832823	"colSums"	1000	10000	"matrix"
48183365	"loop"	1000	10000	"matrix"
52959438	"loop"	1000	10000	"matrix"
15464168	"colSums"	1000	10000	"matrix"
210709668	"apply"	1000	10000	"matrix"
158459769	"apply"	1000	10000	"matrix"
14413553	"colSums"	1000	10000	"matrix"
212752856	"apply"	1000	10000	"matrix"
207834563	"apply"	1000	10000	"matrix"
66829090	"loop"	1000	10000	"matrix"
216340227	"apply"	1000	10000	"matrix"
16514077	"colSums"	1000	10000	"matrix"
221728298	"apply"	1000	10000	"matrix"
59712421	"loop"	1000	10000	"matrix"
15416663	"colSums"	1000	10000	"matrix"
61930520	"loop"	1000	10000	"matrix"
13680421	"colSums"	1000	10000	"matrix"
15566852	"colSums"	1000	10000	"matrix"
14531892	"colSums"	1000	10000	"matrix"
212496130	"apply"	1000	10000	"matrix"
211347108	"apply"	1000	10000	"matrix"
206465655	"apply"	1000	10000	"matrix"
60200711	"loop"	1000	10000	"matrix"
204345205	"apply"	1000	10000	"matrix"
15020906	"colSums"	1000	10000	"matrix"
53102605	"loop"	1000	10000	"matrix"
210292621	"apply"	1000	10000	"matrix"
59515952	"loop"	1000	10000	"matrix"
53080591	"loop"	1000	10000	"matrix"
15981924	"colSums"	1000	10000	"matrix"
16179670	"colSums"	1000	10000	"matrix"
57802956	"loop"	1000	10000	"matrix"
50890105	"loop"	1000	10000	"matrix"
13917221	"colSums"	1000	10000	"matrix"
13452883	"colSums"	1000	10000	"matrix"
220500048	"apply"	1000	10000	"matrix"
55864660	"loop"	1000	10000	"matrix"
214783106	"apply"	1000	10000	"matrix"
13741198	"colSums"	1000	10000	"matrix"
208475604	"apply"	1000	10000	"matrix"
63451563	"loop"	1000	10000	"matrix"
201773796	"apply"	1000	10000	"matrix"
215106235	"apply"	1000	10000	"matrix"
67860835	"loop"	1000	10000	"matrix"
13630008	"colSums"	1000	10000	"matrix"
15486924	"colSums"	1000	10000	"matrix"
13372042	"colSums"	1000	10000	"matrix"
14124564	"colSums"	1000	10000	"matrix"
219371420	"apply"	1000	10000	"matrix"
69784315	"loop"	1000	10000	"matrix"
228865695	"apply"	1000	10000	"matrix"
51864818	"loop"	1000	10000	"matrix"
57262555	"loop"	1000	10000	"matrix"
203362346	"apply"	1000	10000	"matrix"
53743312	"loop"	1000	10000	"matrix"
57871448	"loop"	1000	10000	"matrix"
15934094	"colSums"	1000	10000	"matrix"
57740083	"loop"	1000	10000	"matrix"
224234306	"apply"	1000	10000	"matrix"
14223565	"colSums"	1000	10000	"matrix"
206096320	"apply"	1000	10000	"matrix"
57807148	"loop"	1000	10000	"matrix"
14883361	"colSums"	1000	10000	"matrix"
13788615	"colSums"	1000	10000	"matrix"
201257663	"apply"	1000	10000	"matrix"
16710562	"colSums"	1000	10000	"matrix"
195877532	"apply"	1000	10000	"matrix"
211412893	"apply"	1000	10000	"matrix"
213357121	"apply"	1000	10000	"matrix"
67695517	"loop"	1000	10000	"matrix"
54839759	"loop"	1000	10000	"matrix"
209648015	"apply"	1000	10000	"matrix"
221980929	"apply"	1000	10000	"matrix"
208508513	"apply"	1000	10000	"matrix"
52122068	"loop"	1000	10000	"matrix"
193980582	"apply"	1000	10000	"matrix"
58044314	"loop"	1000	10000	"matrix"
52330482	"loop"	1000	10000	"matrix"
66992958	"loop"	1000	10000	"matrix"
51512001	"loop"	1000	10000	"matrix"
210780659	"apply"	1000	10000	"matrix"
222963253	"apply"	1000	10000	"matrix"
59213872	"loop"	1000	10000	"matrix"
65833639	"loop"	1000	10000	"matrix"
194830033	"apply"	1000	10000	"matrix"
212083803	"apply"	1000	10000	"matrix"
223473311	"apply"	1000	10000	"matrix"
13951693	"colSums"	1000	10000	"matrix"
212996679	"apply"	1000	10000	"matrix"
58307202	"loop"	1000	10000	"matrix"
191202800	"apply"	1000	10000	"matrix"
58917562	"loop"	1000	10000	"matrix"
14869935	"colSums"	1000	10000	"matrix"
53245078	"loop"	1000	10000	"matrix"
15392561	"colSums"	1000	10000	"matrix"
63396743	"loop"	1000	10000	"matrix"
59575078	"loop"	1000	10000	"matrix"
60045371	"loop"	1000	10000	"matrix"
